user_name,status,datetime
Brian Schatz,Hey make sure everyone sees this and I know admakers like to outsmart themselves and do fancy stuff and run polls and focus groups but maybe just literally put this on the air.,2020-06-20 20:42:05.508567
Tammy Duckworth,"121,000 Americans are dead. 

Thousands died alone. Isolated. 

Families could not grieve. 

Donald Trump’s response is to make racist jokes.",2020-06-20 21:01:58.560863
Senator Patty Murray,"Since the start of the coronavirus crisis in our country the President has ignored experts, denied facts, and put his self-interest ahead of Americans’ lives—and here he is saying so.",2020-06-20 21:22:53.376969
Chris Murphy,"From the beginning, the lack of a response hasn’t been an accident. It’s been by design. His plan has been to let people die.

This guy is a danger and a menace and it’s wild that now he just admits this openly and believes no one will care.",2020-06-20 21:33:13.441506
Senator Patty Murray,Keep in mind tonight: the President and everyone who comes near him gets tested for coronavirus. Why? To keep him safe. Every American deserves the same.,2020-06-20 21:35:05.441973
Elizabeth Warren,"120,000 Americans are dead from the worst pandemic in a century, &amp; the President said tonight that he slowed down testing so the public death toll wouldn't be worse.

We still don't have a national testing strategy &amp; Trump's plan is to bury his head. This is a deadly failure.",2020-06-20 21:57:41.117410
Ed Markey,"Trump admitted yesterday to slowing the government’s response to the coronavirus when he should have been urgently accelerating testing and the production of PPE.

More than 122,000 Americans have died of COVID-19.

This president must be held accountable for criminal negligence.",2020-06-21 06:51:39.082227
Sen. Debbie Stabenow,#HappyFathersDay to all of the father figures who support our children and bring joy to our lives! Today I'm thinking of my own dad who made such a difference in my life. https://t.co/Up5vmgsScH,2020-06-21 07:38:57.224795
Senator Chris Coons,"My most important job is being a father to these three. Michael, Jack, and Maggie – I’m so proud of each of you and so blessed to be your dad! https://t.co/zSB4h8KULL",2020-06-21 07:42:31.161895
Senator Bob Menendez,"There’s nothing I’m more proud to be than father to Alicia and Rob and a grandfather to Evangelina, Ofelia, and Olivia. It’s the best job I’ve ever had. Happy #FathersDay, New Jersey! https://t.co/ZuSiuhh2eD",2020-06-21 08:01:47.698444
Amy Klobuchar,"Happy Father’s Day to my dad, husband &amp; all dads out there! We wished dad Happy Father’s Day through a closed glass window at the assisted living &amp; even w/COVID at 92 he is still singing. Praying for strength &amp; that all those years of biking &amp; mountain climbing get him through♥️ https://t.co/QaxXaYNzHA",2020-06-21 08:05:40.207054
Kamala Harris,"Happy Father’s Day to all the fathers and father-figures across our nation. And to my husband, best friend, and biggest supporter @douglasemhoff—you are a wonderful father to Ella and Cole and we’re so lucky to have you in our lives. https://t.co/9LWbwcRrSh",2020-06-21 08:29:55.732978
Sheldon Whitehouse,"Like Elizabeth, I’d already called for this guy’s resignation. Like her, I’m grossed out by this latest sleazy move. Can’t wait for the truth to come out...",2020-06-21 08:32:27.323355
Chris Murphy,"It’s 5 months before an election and that’s where 100% of our focus needs to be. 

But for future reference - cutting back testing in the middle of a pandemic in order to hide the scope of the crisis, resulting in thousands more dying, is a no doubter high crime/misdemeanor.",2020-06-21 09:00:39.531552
Tammy Duckworth,"Happy Father's Day to all the dads working hard to give their kids a better, brighter future. And a very special thank you to my husband, Bryan, for all he does for Abigail &amp; Maile Pearl. We love you dearly.",2020-06-21 09:01:27.487810
Sen. Maggie Hassan,"232 years ago today, our state became the 9th to ratify the U.S. Constitution — happy birthday, New Hampshire! https://t.co/smWhGDVaoa",2020-06-21 09:02:21.511885
Chris Murphy,"It’s not an “open question” whether China created the virus in a lab. 

I guess empty rallies ratchet up the desperation of the Trump propaganda and lies operation.",2020-06-21 09:16:29.996773
Cory Booker,"I'm looking back on the fond memories of my dad today and reflecting on the lasting lessons he passed on to me. He taught me to always live my boldest truth possible. I strive every day to live up to his sense of service, good humor, and kindness. #FathersDay https://t.co/gzpnSGTEaw",2020-06-21 09:18:23.612828
Chuck Schumer,Happy #FathersDay to all the dads out there in New York and across the country!,2020-06-21 09:25:31.293582
Senator Bob Casey,George Floyd should be alive to celebrate Father’s Day today. So should Rayshard Brooks and countless other Black fathers who have died at the hands of police violence. I am thinking of their families today and I am committed to change a failed system.,2020-06-21 09:36:04.178583
Brian Schatz,So how was the rally?,2020-06-21 09:47:56.993904
Gary Peters,"Today I’m reflecting on how proud I am to be a dad to Gary Jr., Alana and Maddy, but also thinking about my own dad and the values of hard work and fairness he raised me with.

Happy Father’s Day to all the amazing dads out there! https://t.co/uWYAS6vZMF",2020-06-21 09:50:58.514376
Kyrsten Sinema,Happy Father's Day!,2020-06-21 09:53:30.414411
Sen. Maggie Hassan,"Today I'm wishing a happy #FathersDay to my husband, Tom. https://t.co/fuwHvxyJw0",2020-06-21 10:00:56.940304
Senator Patty Murray,"Join me in celebrating fathers and father figures in Washington state and across the country who help provide the support, encouragement, and strength we all need to get through these uncertain times. Happy #FathersDay.",2020-06-21 10:05:05.504602
Senator Jon Tester,Being a father and grandfather is the greatest joy of my life.  Wishing a Happy Father's Day to Montana dads everywhere! https://t.co/6yvxAIXBhG,2020-06-21 10:05:09.603145
Senator Jack Reed,"Happy #FathersDay! Sending lots of gratitude to all the dads out there who go above &amp; beyond for their kids, families, &amp; communities.",2020-06-21 10:11:56.040082
Ron Wyden,"Thanks to @townhallproject for hosting my on-line town hall Monday for Oregonians in Baker, Harney, Grant &amp; Malheur counties. If you’re a resident of those counties &amp; want to submit a question for consideration by @townhallproject, here’s how: https://t.co/TOEGoqpb8G",2020-06-21 10:21:28.702692
Martin Heinrich,New Mexico is not Texas. We value our public lands AND our public waters. These rivers and streams are our both our birthright and our heritage. Together we will fight for conservation of this resource AND access to it. https://t.co/HV5m5m7nNE,2020-06-21 10:29:47.246698
Senator Chris Van Hollen,"On this Father’s Day, when so many families are struggling and missing their dads, we still see rays of light, including this uplifting story about a great Maryland dad—who is accepting Bad Dad Jokes, with donations going to support needy families. https://t.co/fGUbF3f3fT",2020-06-21 10:32:20.971599
Jeanne Shaheen,"One of my favorite photos of Billy and our girls, Stefany, Stacey and Molly. He's the most amazing dad, and we love him very much. Help us wish him a Happy Father's Day!! -- J.S. #FathersDay https://t.co/d9PIXhqN8X",2020-06-21 10:39:25.095232
Senator Chris Coons,America deserves better than this.,2020-06-21 10:51:04.246913
Tina Smith,"An absolute tragedy. Whether it’s in Uptown, at school, or at church, no one should have to live in fear of senseless gun violence. My heart is with the family of the loved one lost, and I’m wishing the 11 injured a speedy recovery.
https://t.co/YKReReIYtW",2020-06-21 11:05:32.954216
Senator Jack Reed,"Summer is here &amp; we want to ensure safe, happy campers when camps &amp; summer youth sports fully reopen/resume. Glad that $7.5M in federal $$$ will support #summercamp safety in RI &amp; help ensure health &amp; well-being of those participating in summer programs.
https://t.co/fDhbb1oNFZ",2020-06-21 11:12:37.508533
Sheldon Whitehouse,"By way of background, this summation is what retired federal judge found about Barr DOJ intervention in Flynn plea deal:",2020-06-21 11:23:52.230820
Ed Markey,I was very fortunate to have a great father. John Markey dedicated his life to my mother and his boys. Wishing dads everywhere a happy #FathersDay https://t.co/jrRtuJrjX2,2020-06-21 11:44:37.734621
Kamala Harris,Today I’m thinking of all the fathers who can’t be with their children to celebrate Father’s Day. The fathers working an extra shift to help save coronavirus patients. The fathers who are deployed. The fathers in jail simply because they can’t afford to make bail.,2020-06-21 11:57:06.223878
Tina Smith,"Happy #FathersDay to all who’ve been there when we needed you, offering love &amp; support. This Father’s Day is especially great, as we have a new dad in our midst - son Mason, dad to Ari, joins my dad &amp; husband, both who’ve been dads full of love, laughter &amp; strength. Love you all! https://t.co/BaAnOliadG",2020-06-21 12:09:13.438855
Sen. Maggie Hassan,"One year ago today, 7 members of the Jarheads Motorcycle Club — made up of Marines and their spouses — were killed in a horrific crash in Randolph. As we mourn their loss today, I also take comfort in the remarkable outpourings of love and support we have seen in their memory.",2020-06-21 12:13:45.611871
Brian Schatz,"Had a long convo w/Jon Ossoff, our nominee Georgia nominee for Senate. He’s fantastic - a climate hawk and an advocate for justice in Georgia and -  IT IS TIED RIGHT NOW. If he wins,  McConnell loses. Can you please send some money? Thank you so much.  https://t.co/DkXxBllOo3",2020-06-21 12:32:31.709114
